date,open(t-2),high(t-2),low(t-2),close(t-2),open(t-1),high(t-1),low(t-1),close(t-1),open(t+0),high(t+0),low(t+0),close(t+0),close(t+1)
2019-04-23 00:00:00+00:00,47.27,47.37,46.34,46.47,46.4,46.65,45.51,45.67,45.68,45.89,44.48,44.59,42.91
2019-04-24 00:00:00+00:00,46.4,46.65,45.51,45.67,45.68,45.89,44.48,44.59,44.19,44.27,41.18,42.91,43.79
2019-04-25 00:00:00+00:00,45.68,45.89,44.48,44.59,44.19,44.27,41.18,42.91,42.92,43.84,42.49,43.79,43.42
2019-04-26 00:00:00+00:00,44.19,44.27,41.18,42.91,42.92,43.84,42.49,43.79,43.14,44.39,42.87,43.42,43.56
2019-04-29 00:00:00+00:00,42.92,43.84,42.49,43.79,43.14,44.39,42.87,43.42,43.37,44.11,43.36,43.56,43.79
2019-04-30 00:00:00+00:00,43.14,44.39,42.87,43.42,43.37,44.11,43.36,43.56,44.46,44.67,43.45,43.79,43.78
2019-05-06 00:00:00+00:00,43.37,44.11,43.36,43.56,44.46,44.67,43.45,43.79,43.81,44.23,43.45,43.78,41.55
2019-05-07 00:00:00+00:00,44.46,44.67,43.45,43.79,43.81,44.23,43.45,43.78,42.2,42.63,41.2,41.55,41.64
2019-05-08 00:00:00+00:00,43.81,44.23,43.45,43.78,42.2,42.63,41.2,41.55,41.72,42.5,41.51,41.64,40.96
2019-05-09 00:00:00+00:00,42.2,42.63,41.2,41.55,41.72,42.5,41.51,41.64,41.12,41.81,40.46,40.96,39.91
2019-05-10 00:00:00+00:00,41.72,42.5,41.51,41.64,41.12,41.81,40.46,40.96,40.62,41.22,39.87,39.91,40.68
2019-05-13 00:00:00+00:00,41.12,41.81,40.46,40.96,40.62,41.22,39.87,39.91,40.34,40.89,38.82,40.68,39.3
2019-05-14 00:00:00+00:00,40.62,41.22,39.87,39.91,40.34,40.89,38.82,40.68,40.1,40.22,39.12,39.3,39.61
2019-05-15 00:00:00+00:00,40.34,40.89,38.82,40.68,40.1,40.22,39.12,39.3,39.48,40.18,39.47,39.61,41.16
2019-05-16 00:00:00+00:00,40.1,40.22,39.12,39.3,39.48,40.18,39.47,39.61,39.8,41.25,39.8,41.16,40.8
2019-05-17 00:00:00+00:00,39.48,40.18,39.47,39.61,39.8,41.25,39.8,41.16,41.06,41.08,40.57,40.8,39.66
2019-05-20 00:00:00+00:00,39.8,41.25,39.8,41.16,41.06,41.08,40.57,40.8,41.01,41.01,39.48,39.66,38.26
2019-05-21 00:00:00+00:00,41.06,41.08,40.57,40.8,41.01,41.01,39.48,39.66,39.18,39.57,37.27,38.26,38.51
2019-05-22 00:00:00+00:00,41.01,41.01,39.48,39.66,39.18,39.57,37.27,38.26,38.55,39.07,38.36,38.51,38.08
2019-05-23 00:00:00+00:00,39.18,39.57,37.27,38.26,38.55,39.07,38.36,38.51,38.82,38.93,38.01,38.08,37.04
2019-05-24 00:00:00+00:00,38.55,39.07,38.36,38.51,38.82,38.93,38.01,38.08,37.77,38.01,36.94,37.04,37.25
2019-05-27 00:00:00+00:00,38.82,38.93,38.01,38.08,37.77,38.01,36.94,37.04,37.23,37.44,36.77,37.25,37.99
2019-05-28 00:00:00+00:00,37.77,38.01,36.94,37.04,37.23,37.44,36.77,37.25,37.32,38.23,37.15,37.99,39.46
2019-05-29 00:00:00+00:00,37.23,37.44,36.77,37.25,37.32,38.23,37.15,37.99,37.99,39.46,37.77,39.46,38.74
2019-05-30 00:00:00+00:00,37.32,38.23,37.15,37.99,37.99,39.46,37.77,39.46,38.54,39.13,38.45,38.74,38.32
2019-05-31 00:00:00+00:00,37.99,39.46,37.77,39.46,38.54,39.13,38.45,38.74,38.69,38.69,37.82,38.32,38.12
2019-06-03 00:00:00+00:00,38.54,39.13,38.45,38.74,38.69,38.69,37.82,38.32,38.59,38.68,38.07,38.12,37.42
2019-06-04 00:00:00+00:00,38.69,38.69,37.82,38.32,38.59,38.68,38.07,38.12,37.66,38.24,37.33,37.42,36.71
2019-06-05 00:00:00+00:00,38.59,38.68,38.07,38.12,37.66,38.24,37.33,37.42,37.55,37.55,36.67,36.71,37.92
2019-06-06 00:00:00+00:00,37.66,38.24,37.33,37.42,37.55,37.55,36.67,36.71,36.98,38.07,36.98,37.92,36.75
2019-06-10 00:00:00+00:00,37.55,37.55,36.67,36.71,36.98,38.07,36.98,37.92,37.77,37.82,36.59,36.75,37.11
2019-06-11 00:00:00+00:00,36.98,38.07,36.98,37.92,37.77,37.82,36.59,36.75,37.25,38.57,36.73,37.11,37.43
2019-06-12 00:00:00+00:00,37.77,37.82,36.59,36.75,37.25,38.57,36.73,37.11,35.14,37.84,35.13,37.43,37.68
2019-06-13 00:00:00+00:00,37.25,38.57,36.73,37.11,35.14,37.84,35.13,37.43,36.93,38.15,36.93,37.68,38.98
2019-06-14 00:00:00+00:00,35.14,37.84,35.13,37.43,36.93,38.15,36.93,37.68,37.66,39.67,37.27,38.98,39.62
2019-06-17 00:00:00+00:00,36.93,38.15,36.93,37.68,37.66,39.67,37.27,38.98,39.01,40.72,38.86,39.62,39.5
2019-06-18 00:00:00+00:00,37.66,39.67,37.27,38.98,39.01,40.72,38.86,39.62,39.66,40.53,39.03,39.5,39.0
2019-06-19 00:00:00+00:00,39.01,40.72,38.86,39.62,39.66,40.53,39.03,39.5,39.47,39.73,38.65,39.0,38.25
2019-06-20 00:00:00+00:00,39.66,40.53,39.03,39.5,39.47,39.73,38.65,39.0,40.06,40.2,37.94,38.25,37.91
2019-06-21 00:00:00+00:00,39.47,39.73,38.65,39.0,40.06,40.2,37.94,38.25,38.25,38.56,37.47,37.91,37.93
2019-06-24 00:00:00+00:00,40.06,40.2,37.94,38.25,38.25,38.56,37.47,37.91,38.97,38.97,37.79,37.93,37.8
2019-06-25 00:00:00+00:00,38.25,38.56,37.47,37.91,38.97,38.97,37.79,37.93,37.93,37.95,37.28,37.8,37.78
2019-06-26 00:00:00+00:00,38.97,38.97,37.79,37.93,37.93,37.95,37.28,37.8,37.79,37.99,37.22,37.78,38.41
2019-06-27 00:00:00+00:00,37.93,37.95,37.28,37.8,37.79,37.99,37.22,37.78,37.57,38.73,37.49,38.41,38.39
2019-06-28 00:00:00+00:00,37.79,37.99,37.22,37.78,37.57,38.73,37.49,38.41,38.33,38.82,38.12,38.39,37.81
2019-07-01 00:00:00+00:00,37.57,38.73,37.49,38.41,38.33,38.82,38.12,38.39,37.82,38.11,37.33,37.81,38.6
2019-07-02 00:00:00+00:00,38.33,38.82,38.12,38.39,37.82,38.11,37.33,37.81,38.43,38.97,38.05,38.6,39.0
2019-07-03 00:00:00+00:00,37.82,38.11,37.33,37.81,38.43,38.97,38.05,38.6,38.58,39.73,38.4,39.0,39.41
2019-07-04 00:00:00+00:00,38.43,38.97,38.05,38.6,38.58,39.73,38.4,39.0,38.71,40.08,38.58,39.41,39.0
2019-07-05 00:00:00+00:00,38.58,39.73,38.4,39.0,38.71,40.08,38.58,39.41,39.52,39.68,38.73,39.0,39.02
2019-07-08 00:00:00+00:00,38.71,40.08,38.58,39.41,39.52,39.68,38.73,39.0,39.03,39.25,38.44,39.02,37.8
2019-07-09 00:00:00+00:00,39.52,39.68,38.73,39.0,39.03,39.25,38.44,39.02,38.72,38.72,37.27,37.8,38.9
2019-07-10 00:00:00+00:00,39.03,39.25,38.44,39.02,38.72,38.72,37.27,37.8,37.81,38.91,37.6,38.9,39.66
2019-07-11 00:00:00+00:00,38.72,38.72,37.27,37.8,37.81,38.91,37.6,38.9,39.03,40.33,38.97,39.66,39.75
2019-07-12 00:00:00+00:00,37.81,38.91,37.6,38.9,39.03,40.33,38.97,39.66,40.35,40.36,39.47,39.75,40.56
2019-07-15 00:00:00+00:00,39.03,40.33,38.97,39.66,40.35,40.36,39.47,39.75,39.96,40.75,39.8,40.56,40.43
2019-07-16 00:00:00+00:00,40.35,40.36,39.47,39.75,39.96,40.75,39.8,40.56,40.9,40.94,40.07,40.43,39.97
2019-07-17 00:00:00+00:00,39.96,40.75,39.8,40.56,40.9,40.94,40.07,40.43,40.3,40.43,39.14,39.97,40.07
2019-07-18 00:00:00+00:00,40.9,40.94,40.07,40.43,40.3,40.43,39.14,39.97,39.77,40.53,39.68,40.07,39.25
2019-07-19 00:00:00+00:00,40.3,40.43,39.14,39.97,39.77,40.53,39.68,40.07,39.78,39.96,39.16,39.25,39.8
2019-07-22 00:00:00+00:00,39.77,40.53,39.68,40.07,39.78,39.96,39.16,39.25,39.36,40.05,39.29,39.8,40.2
2019-07-23 00:00:00+00:00,39.78,39.96,39.16,39.25,39.36,40.05,39.29,39.8,39.88,40.48,39.33,40.2,41.73
2019-07-24 00:00:00+00:00,39.36,40.05,39.29,39.8,39.88,40.48,39.33,40.2,40.37,42.32,39.94,41.73,41.63
2019-07-25 00:00:00+00:00,39.88,40.48,39.33,40.2,40.37,42.32,39.94,41.73,41.91,42.31,41.47,41.63,41.7
2019-07-26 00:00:00+00:00,40.37,42.32,39.94,41.73,41.91,42.31,41.47,41.63,41.64,42.21,41.42,41.7,42.16
2019-07-29 00:00:00+00:00,41.91,42.31,41.47,41.63,41.64,42.21,41.42,41.7,41.45,42.77,41.45,42.16,42.18
2019-07-30 00:00:00+00:00,41.64,42.21,41.42,41.7,41.45,42.77,41.45,42.16,42.09,42.57,41.81,42.18,42.77
2019-07-31 00:00:00+00:00,41.45,42.77,41.45,42.16,42.09,42.57,41.81,42.18,42.3,43.17,41.88,42.77,41.8
2019-08-01 00:00:00+00:00,42.09,42.57,41.81,42.18,42.3,43.17,41.88,42.77,42.68,42.68,41.8,41.8,41.69
2019-08-02 00:00:00+00:00,42.3,43.17,41.88,42.77,42.68,42.68,41.8,41.8,41.75,42.31,41.41,41.69,41.41
2019-08-05 00:00:00+00:00,42.68,42.68,41.8,41.8,41.75,42.31,41.41,41.69,40.7,41.58,40.56,41.41,40.15
2019-08-06 00:00:00+00:00,41.75,42.31,41.41,41.69,40.7,41.58,40.56,41.41,41.09,41.36,40.09,40.15,39.68
2019-08-07 00:00:00+00:00,40.7,41.58,40.56,41.41,41.09,41.36,40.09,40.15,38.94,39.98,38.78,39.68,40.33
2019-08-08 00:00:00+00:00,41.09,41.36,40.09,40.15,38.94,39.98,38.78,39.68,39.88,41.0,39.84,40.33,40.2
2019-08-09 00:00:00+00:00,38.94,39.98,38.78,39.68,39.88,41.0,39.84,40.33,40.7,40.8,40.04,40.2,39.56
2019-08-12 00:00:00+00:00,39.88,41.0,39.84,40.33,40.7,40.8,40.04,40.2,40.68,40.68,39.33,39.56,40.35
2019-08-13 00:00:00+00:00,40.7,40.8,40.04,40.2,40.68,40.68,39.33,39.56,39.5,40.37,39.34,40.35,40.41
2019-08-14 00:00:00+00:00,40.68,40.68,39.33,39.56,39.5,40.37,39.34,40.35,40.05,40.86,39.92,40.41,40.43
2019-08-15 00:00:00+00:00,39.5,40.37,39.34,40.35,40.05,40.86,39.92,40.41,40.7,41.3,40.43,40.43,40.79
2019-08-16 00:00:00+00:00,40.05,40.86,39.92,40.41,40.7,41.3,40.43,40.43,39.57,40.81,39.44,40.79,40.27
2019-08-19 00:00:00+00:00,40.7,41.3,40.43,40.43,39.57,40.81,39.44,40.79,40.7,40.81,40.17,40.27,41.91
2019-08-20 00:00:00+00:00,39.57,40.81,39.44,40.79,40.7,40.81,40.17,40.27,40.54,41.91,40.27,41.91,41.49
2019-08-21 00:00:00+00:00,40.7,40.81,40.17,40.27,40.54,41.91,40.27,41.91,41.9,41.99,41.34,41.49,41.69
2019-08-22 00:00:00+00:00,40.54,41.91,40.27,41.91,41.9,41.99,41.34,41.49,41.37,42.32,41.37,41.69,41.58
2019-08-23 00:00:00+00:00,41.9,41.99,41.34,41.49,41.37,42.32,41.37,41.69,41.8,41.8,41.25,41.58,40.65
2019-08-26 00:00:00+00:00,41.37,42.32,41.37,41.69,41.8,41.8,41.25,41.58,41.58,41.58,39.56,40.65,40.02
2019-08-27 00:00:00+00:00,41.8,41.8,41.25,41.58,41.58,41.58,39.56,40.65,40.09,40.55,39.88,40.02,40.32
2019-08-28 00:00:00+00:00,41.58,41.58,39.56,40.65,40.09,40.55,39.88,40.02,40.35,40.99,40.21,40.32,39.89
2019-08-29 00:00:00+00:00,40.09,40.55,39.88,40.02,40.35,40.99,40.21,40.32,40.79,40.85,39.8,39.89,39.1
2019-08-30 00:00:00+00:00,40.35,40.99,40.21,40.32,40.79,40.85,39.8,39.89,39.88,39.89,39.07,39.1,39.75
2019-09-02 00:00:00+00:00,40.79,40.85,39.8,39.89,39.88,39.89,39.07,39.1,39.3,40.09,38.81,39.75,40.13
2019-09-03 00:00:00+00:00,39.88,39.89,39.07,39.1,39.3,40.09,38.81,39.75,39.71,40.23,39.54,40.13,39.16
2019-09-04 00:00:00+00:00,39.3,40.09,38.81,39.75,39.71,40.23,39.54,40.13,39.99,40.1,38.96,39.16,39.15
2019-09-05 00:00:00+00:00,39.71,40.23,39.54,40.13,39.99,40.1,38.96,39.16,38.99,39.26,38.45,39.15,39.22
2019-09-06 00:00:00+00:00,39.99,40.1,38.96,39.16,38.99,39.26,38.45,39.15,39.17,39.82,39.17,39.22,39.52
2019-09-09 00:00:00+00:00,38.99,39.26,38.45,39.15,39.17,39.82,39.17,39.22,39.3,39.77,39.3,39.52,42.35
2019-09-10 00:00:00+00:00,39.17,39.82,39.17,39.22,39.3,39.77,39.3,39.52,39.88,42.35,39.63,42.35,42.47
2019-09-11 00:00:00+00:00,39.3,39.77,39.3,39.52,39.88,42.35,39.63,42.35,42.53,42.76,42.05,42.47,42.77
2019-09-12 00:00:00+00:00,39.88,42.35,39.63,42.35,42.53,42.76,42.05,42.47,42.85,44.6,42.55,42.77,42.9
2019-09-16 00:00:00+00:00,42.53,42.76,42.05,42.47,42.85,44.6,42.55,42.77,43.01,43.84,42.52,42.9,42.19
2019-09-17 00:00:00+00:00,42.85,44.6,42.55,42.77,43.01,43.84,42.52,42.9,43.45,43.62,41.98,42.19,40.99
2019-09-18 00:00:00+00:00,43.01,43.84,42.52,42.9,43.45,43.62,41.98,42.19,42.12,42.12,40.82,40.99,41.03
2019-09-19 00:00:00+00:00,43.45,43.62,41.98,42.19,42.12,42.12,40.82,40.99,41.28,41.5,40.95,41.03,41.46
2019-09-20 00:00:00+00:00,42.12,42.12,40.82,40.99,41.28,41.5,40.95,41.03,41.03,41.8,41.03,41.46,41.17
2019-09-23 00:00:00+00:00,41.28,41.5,40.95,41.03,41.03,41.8,41.03,41.46,41.54,41.87,41.03,41.17,40.15
2019-09-24 00:00:00+00:00,41.03,41.8,41.03,41.46,41.54,41.87,41.03,41.17,41.18,41.19,39.77,40.15,40.0
2019-09-25 00:00:00+00:00,41.54,41.87,41.03,41.17,41.18,41.19,39.77,40.15,40.23,40.66,39.63,40.0,40.13
2019-09-26 00:00:00+00:00,41.18,41.19,39.77,40.15,40.23,40.66,39.63,40.0,39.93,40.58,39.52,40.13,39.3
2019-09-27 00:00:00+00:00,40.23,40.66,39.63,40.0,39.93,40.58,39.52,40.13,40.26,40.34,39.06,39.3,39.3
2019-09-30 00:00:00+00:00,39.93,40.58,39.52,40.13,40.26,40.34,39.06,39.3,39.3,39.54,39.08,39.3,39.33
2019-10-08 00:00:00+00:00,40.26,40.34,39.06,39.3,39.3,39.54,39.08,39.3,39.49,39.64,39.14,39.33,38.64
2019-10-09 00:00:00+00:00,39.3,39.54,39.08,39.3,39.49,39.64,39.14,39.33,39.39,39.59,38.61,38.64,38.01
2019-10-10 00:00:00+00:00,39.49,39.64,39.14,39.33,39.39,39.59,38.61,38.64,38.51,38.52,37.61,38.01,39.0
2019-10-11 00:00:00+00:00,39.39,39.59,38.61,38.64,38.51,38.52,37.61,38.01,38.54,39.4,38.37,39.0,39.3
2019-10-14 00:00:00+00:00,38.51,38.52,37.61,38.01,38.54,39.4,38.37,39.0,39.14,39.68,38.68,39.3,38.97
2019-10-15 00:00:00+00:00,38.54,39.4,38.37,39.0,39.14,39.68,38.68,39.3,39.55,39.6,38.78,38.97,39.03
2019-10-16 00:00:00+00:00,39.14,39.68,38.68,39.3,39.55,39.6,38.78,38.97,38.97,39.66,38.86,39.03,38.33
2019-10-17 00:00:00+00:00,39.55,39.6,38.78,38.97,38.97,39.66,38.86,39.03,39.06,39.23,38.23,38.33,38.12
2019-10-18 00:00:00+00:00,38.97,39.66,38.86,39.03,39.06,39.23,38.23,38.33,38.34,38.48,37.89,38.12,38.55
2019-10-21 00:00:00+00:00,39.06,39.23,38.23,38.33,38.34,38.48,37.89,38.12,38.28,38.68,38.15,38.55,38.3
2019-10-22 00:00:00+00:00,38.34,38.48,37.89,38.12,38.28,38.68,38.15,38.55,38.66,38.66,37.95,38.3,38.9
2019-10-23 00:00:00+00:00,38.28,38.68,38.15,38.55,38.66,38.66,37.95,38.3,38.5,39.01,38.5,38.9,38.92
2019-10-24 00:00:00+00:00,38.66,38.66,37.95,38.3,38.5,39.01,38.5,38.9,38.89,39.13,38.53,38.92,39.4
2019-10-25 00:00:00+00:00,38.5,39.01,38.5,38.9,38.89,39.13,38.53,38.92,39.01,39.57,38.99,39.4,39.06
2019-10-28 00:00:00+00:00,38.89,39.13,38.53,38.92,39.01,39.57,38.99,39.4,39.44,39.46,38.81,39.06,38.95
2019-10-29 00:00:00+00:00,39.01,39.57,38.99,39.4,39.44,39.46,38.81,39.06,38.53,38.95,38.33,38.95,38.11
2019-10-30 00:00:00+00:00,39.44,39.46,38.81,39.06,38.53,38.95,38.33,38.95,38.99,38.99,38.02,38.11,38.24
2019-10-31 00:00:00+00:00,38.53,38.95,38.33,38.95,38.99,38.99,38.02,38.11,37.95,38.35,37.61,38.24,37.79
2019-11-01 00:00:00+00:00,38.99,38.99,38.02,38.11,37.95,38.35,37.61,38.24,38.16,38.41,37.78,37.79,38.13
2019-11-04 00:00:00+00:00,37.95,38.35,37.61,38.24,38.16,38.41,37.78,37.79,37.69,38.17,37.63,38.13,38.46
