date,open(t-2),high(t-2),low(t-2),close(t-2),open(t-1),high(t-1),low(t-1),close(t-1),open(t+0),high(t+0),low(t+0),close(t+0),close(t+1)
2022-11-10 00:00:00+00:00,80.39,83.52,76.33,76.72,76.35,79.5,74.76,77.47,77.4,80.95,75.8,77.99,81.1
2022-11-11 00:00:00+00:00,76.35,79.5,74.76,77.47,77.4,80.95,75.8,77.99,77.0,85.78,76.03,81.1,79.4
2022-11-14 00:00:00+00:00,77.4,80.95,75.8,77.99,77.0,85.78,76.03,81.1,83.12,84.9,78.13,79.4,78.85
2022-11-15 00:00:00+00:00,77.0,85.78,76.03,81.1,83.12,84.9,78.13,79.4,81.2,81.2,76.6,78.85,84.16
2022-11-16 00:00:00+00:00,83.12,84.9,78.13,79.4,81.2,81.2,76.6,78.85,80.0,88.28,78.56,84.16,84.3
2022-11-17 00:00:00+00:00,81.2,81.2,76.6,78.85,80.0,88.28,78.56,84.16,85.32,88.18,83.01,84.3,94.95
2022-11-18 00:00:00+00:00,80.0,88.28,78.56,84.16,85.32,88.18,83.01,84.3,84.22,94.95,84.22,94.95,91.5
2022-11-21 00:00:00+00:00,85.32,88.18,83.01,84.3,84.22,94.95,84.22,94.95,94.0,107.2,90.28,91.5,92.97
2022-11-22 00:00:00+00:00,84.22,94.95,84.22,94.95,94.0,107.2,90.28,91.5,90.66,94.0,89.03,92.97,89.7
2022-11-23 00:00:00+00:00,94.0,107.2,90.28,91.5,90.66,94.0,89.03,92.97,92.6,94.4,88.03,89.7,95.2
2022-11-24 00:00:00+00:00,90.66,94.0,89.03,92.97,92.6,94.4,88.03,89.7,88.98,96.65,87.5,95.2,94.0
2022-11-25 00:00:00+00:00,92.6,94.4,88.03,89.7,88.98,96.65,87.5,95.2,95.0,100.77,93.01,94.0,90.07
2022-11-28 00:00:00+00:00,88.98,96.65,87.5,95.2,95.0,100.77,93.01,94.0,93.91,95.53,87.08,90.07,91.95
2022-11-29 00:00:00+00:00,95.0,100.77,93.01,94.0,93.91,95.53,87.08,90.07,90.0,96.05,89.11,91.95,98.15
2022-11-30 00:00:00+00:00,93.91,95.53,87.08,90.07,90.0,96.05,89.11,91.95,91.87,100.0,91.87,98.15,101.14
2022-12-01 00:00:00+00:00,90.0,96.05,89.11,91.95,91.87,100.0,91.87,98.15,96.74,107.0,94.88,101.14,106.92
2022-12-02 00:00:00+00:00,91.87,100.0,91.87,98.15,96.74,107.0,94.88,101.14,101.54,109.95,99.4,106.92,101.5
2022-12-05 00:00:00+00:00,96.74,107.0,94.88,101.14,101.54,109.95,99.4,106.92,104.0,111.88,100.61,101.5,102.48
2022-12-06 00:00:00+00:00,101.54,109.95,99.4,106.92,104.0,111.88,100.61,101.5,102.0,103.69,97.28,102.48,101.39
2022-12-07 00:00:00+00:00,104.0,111.88,100.61,101.5,102.0,103.69,97.28,102.48,102.0,102.6,99.23,101.39,100.41
2022-12-08 00:00:00+00:00,102.0,103.69,97.28,102.48,102.0,102.6,99.23,101.39,101.39,103.0,97.67,100.41,94.28
2022-12-09 00:00:00+00:00,102.0,102.6,99.23,101.39,101.39,103.0,97.67,100.41,99.01,100.27,93.88,94.28,92.2
2022-12-12 00:00:00+00:00,101.39,103.0,97.67,100.41,99.01,100.27,93.88,94.28,93.68,95.5,91.98,92.2,96.1
2022-12-13 00:00:00+00:00,99.01,100.27,93.88,94.28,93.68,95.5,91.98,92.2,93.99,99.0,92.83,96.1,95.0
2022-12-14 00:00:00+00:00,93.68,95.5,91.98,92.2,93.99,99.0,92.83,96.1,96.69,97.3,93.7,95.0,99.8
2022-12-15 00:00:00+00:00,93.99,99.0,92.83,96.1,96.69,97.3,93.7,95.0,93.88,102.49,93.88,99.8,103.87
2022-12-16 00:00:00+00:00,96.69,97.3,93.7,95.0,93.88,102.49,93.88,99.8,100.69,105.43,99.02,103.87,102.6
2022-12-19 00:00:00+00:00,93.88,102.49,93.88,99.8,100.69,105.43,99.02,103.87,101.5,105.22,101.0,102.6,106.0
2022-12-20 00:00:00+00:00,100.69,105.43,99.02,103.87,101.5,105.22,101.0,102.6,102.1,107.38,100.88,106.0,95.56
2022-12-21 00:00:00+00:00,101.5,105.22,101.0,102.6,102.1,107.38,100.88,106.0,103.03,111.09,94.26,95.56,94.08
2022-12-22 00:00:00+00:00,102.1,107.38,100.88,106.0,103.03,111.09,94.26,95.56,94.13,97.86,93.08,94.08,86.75
2022-12-23 00:00:00+00:00,103.03,111.09,94.26,95.56,94.13,97.86,93.08,94.08,95.28,95.28,85.27,86.75,88.52
2022-12-26 00:00:00+00:00,94.13,97.86,93.08,94.08,95.28,95.28,85.27,86.75,84.1,91.5,84.1,88.52,89.35
2022-12-27 00:00:00+00:00,95.28,95.28,85.27,86.75,84.1,91.5,84.1,88.52,88.52,91.15,85.0,89.35,91.81
2022-12-28 00:00:00+00:00,84.1,91.5,84.1,88.52,88.52,91.15,85.0,89.35,89.35,93.55,85.54,91.81,89.5
2022-12-29 00:00:00+00:00,88.52,91.15,85.0,89.35,89.35,93.55,85.54,91.81,90.54,93.23,89.19,89.5,91.05
2022-12-30 00:00:00+00:00,89.35,93.55,85.54,91.81,90.54,93.23,89.19,89.5,88.6,93.89,88.09,91.05,91.0
2023-01-03 00:00:00+00:00,90.54,93.23,89.19,89.5,88.6,93.89,88.09,91.05,91.0,94.0,89.75,91.0,101.0
2023-01-04 00:00:00+00:00,88.6,93.89,88.09,91.05,91.0,94.0,89.75,91.0,90.94,102.0,89.3,101.0,96.98
2023-01-05 00:00:00+00:00,91.0,94.0,89.75,91.0,90.94,102.0,89.3,101.0,101.0,101.28,94.49,96.98,94.1
2023-01-06 00:00:00+00:00,90.94,102.0,89.3,101.0,101.0,101.28,94.49,96.98,96.83,96.83,92.8,94.1,90.61
2023-01-09 00:00:00+00:00,101.0,101.28,94.49,96.98,96.83,96.83,92.8,94.1,93.23,93.89,90.01,90.61,89.28
2023-01-10 00:00:00+00:00,96.83,96.83,92.8,94.1,93.23,93.89,90.01,90.61,89.78,92.58,89.02,89.28,93.0
2023-01-11 00:00:00+00:00,93.23,93.89,90.01,90.61,89.78,92.58,89.02,89.28,89.28,93.99,88.72,93.0,89.5
2023-01-12 00:00:00+00:00,89.78,92.58,89.02,89.28,89.28,93.99,88.72,93.0,92.07,92.84,88.8,89.5,87.0
2023-01-13 00:00:00+00:00,89.28,93.99,88.72,93.0,92.07,92.84,88.8,89.5,89.53,90.3,86.45,87.0,85.05
2023-01-16 00:00:00+00:00,92.07,92.84,88.8,89.5,89.53,90.3,86.45,87.0,87.09,87.09,84.61,85.05,88.0
2023-01-17 00:00:00+00:00,89.53,90.3,86.45,87.0,87.09,87.09,84.61,85.05,85.29,91.32,85.0,88.0,88.07
2023-01-18 00:00:00+00:00,87.09,87.09,84.61,85.05,85.29,91.32,85.0,88.0,88.8,88.99,85.5,88.07,90.8
2023-01-19 00:00:00+00:00,85.29,91.32,85.0,88.0,88.8,88.99,85.5,88.07,87.88,92.88,87.67,90.8,97.04
2023-01-20 00:00:00+00:00,88.8,88.99,85.5,88.07,87.88,92.88,87.67,90.8,90.0,99.98,89.1,97.04,93.25
2023-01-30 00:00:00+00:00,87.88,92.88,87.67,90.8,90.0,99.98,89.1,97.04,98.21,98.8,92.56,93.25,93.21
2023-01-31 00:00:00+00:00,90.0,99.98,89.1,97.04,98.21,98.8,92.56,93.25,95.5,95.5,90.13,93.21,89.4
2023-02-01 00:00:00+00:00,98.21,98.8,92.56,93.25,95.5,95.5,90.13,93.21,92.36,94.27,88.58,89.4,92.6
2023-02-02 00:00:00+00:00,95.5,95.5,90.13,93.21,92.36,94.27,88.58,89.4,89.01,93.5,89.01,92.6,93.1
2023-02-03 00:00:00+00:00,92.36,94.27,88.58,89.4,89.01,93.5,89.01,92.6,91.95,96.76,90.28,93.1,99.53
2023-02-06 00:00:00+00:00,89.01,93.5,89.01,92.6,91.95,96.76,90.28,93.1,91.38,101.48,91.22,99.53,102.1
2023-02-07 00:00:00+00:00,91.95,96.76,90.28,93.1,91.38,101.48,91.22,99.53,98.2,102.59,96.51,102.1,92.43
2023-02-08 00:00:00+00:00,91.38,101.48,91.22,99.53,98.2,102.59,96.51,102.1,100.79,100.79,92.15,92.43,92.41
2023-02-09 00:00:00+00:00,98.2,102.59,96.51,102.1,100.79,100.79,92.15,92.43,91.7,94.5,91.42,92.41,92.24
2023-02-10 00:00:00+00:00,100.79,100.79,92.15,92.43,91.7,94.5,91.42,92.41,91.19,93.0,90.0,92.24,88.66
2023-02-13 00:00:00+00:00,91.7,94.5,91.42,92.41,91.19,93.0,90.0,92.24,90.75,92.49,86.9,88.66,88.85
2023-02-14 00:00:00+00:00,91.19,93.0,90.0,92.24,90.75,92.49,86.9,88.66,87.2,90.0,87.2,88.85,87.21
2023-02-15 00:00:00+00:00,90.75,92.49,86.9,88.66,87.2,90.0,87.2,88.85,88.0,89.95,86.65,87.21,96.7
2023-02-16 00:00:00+00:00,87.2,90.0,87.2,88.85,88.0,89.95,86.65,87.21,86.21,98.0,85.61,96.7,93.5
2023-02-17 00:00:00+00:00,88.0,89.95,86.65,87.21,86.21,98.0,85.61,96.7,96.66,100.98,92.19,93.5,87.28
2023-02-20 00:00:00+00:00,86.21,98.0,85.61,96.7,96.66,100.98,92.19,93.5,93.27,96.48,87.0,87.28,84.55
2023-02-21 00:00:00+00:00,96.66,100.98,92.19,93.5,93.27,96.48,87.0,87.28,86.32,86.97,81.47,84.55,82.99
2023-02-22 00:00:00+00:00,93.27,96.48,87.0,87.28,86.32,86.97,81.47,84.55,83.77,87.88,82.6,82.99,85.43
2023-02-23 00:00:00+00:00,86.32,86.97,81.47,84.55,83.77,87.88,82.6,82.99,82.59,87.8,82.59,85.43,83.68
2023-02-24 00:00:00+00:00,83.77,87.88,82.6,82.99,82.59,87.8,82.59,85.43,86.0,86.49,82.99,83.68,83.68
2023-02-27 00:00:00+00:00,82.59,87.8,82.59,85.43,86.0,86.49,82.99,83.68,83.8,86.2,83.17,83.68,81.18
2023-02-28 00:00:00+00:00,86.0,86.49,82.99,83.68,83.8,86.2,83.17,83.68,84.98,84.98,80.5,81.18,82.5
2023-03-01 00:00:00+00:00,83.8,86.2,83.17,83.68,84.98,84.98,80.5,81.18,82.95,86.69,82.06,82.5,84.88
2023-03-02 00:00:00+00:00,84.98,84.98,80.5,81.18,82.95,86.69,82.06,82.5,82.9,86.96,82.1,84.88,84.19
2023-03-03 00:00:00+00:00,82.95,86.69,82.06,82.5,82.9,86.96,82.1,84.88,83.52,87.79,83.4,84.19,79.0
2023-03-06 00:00:00+00:00,82.9,86.96,82.1,84.88,83.52,87.79,83.4,84.19,83.0,84.27,78.5,79.0,76.35
2023-03-07 00:00:00+00:00,83.52,87.79,83.4,84.19,83.0,84.27,78.5,79.0,78.05,78.31,74.99,76.35,80.5
2023-03-08 00:00:00+00:00,83.0,84.27,78.5,79.0,78.05,78.31,74.99,76.35,75.97,81.33,75.97,80.5,83.22
2023-03-09 00:00:00+00:00,78.05,78.31,74.99,76.35,75.97,81.33,75.97,80.5,79.5,83.68,79.42,83.22,82.66
2023-03-10 00:00:00+00:00,75.97,81.33,75.97,80.5,79.5,83.68,79.42,83.22,85.0,85.01,80.83,82.66,85.0
2023-03-13 00:00:00+00:00,79.5,83.68,79.42,83.22,85.0,85.01,80.83,82.66,82.17,86.58,82.17,85.0,88.5
2023-03-14 00:00:00+00:00,85.0,85.01,80.83,82.66,82.17,86.58,82.17,85.0,84.26,89.75,83.07,88.5,94.02
2023-03-15 00:00:00+00:00,82.17,86.58,82.17,85.0,84.26,89.75,83.07,88.5,93.0,97.0,92.01,94.02,92.0
2023-03-16 00:00:00+00:00,84.26,89.75,83.07,88.5,93.0,97.0,92.01,94.02,94.03,95.88,91.74,92.0,93.4
2023-03-17 00:00:00+00:00,93.0,97.0,92.01,94.02,94.03,95.88,91.74,92.0,94.01,94.8,90.89,93.4,98.34
2023-03-20 00:00:00+00:00,94.03,95.88,91.74,92.0,94.01,94.8,90.89,93.4,93.64,99.19,93.64,98.34,106.45
2023-03-21 00:00:00+00:00,94.01,94.8,90.89,93.4,93.64,99.19,93.64,98.34,102.3,115.0,99.33,106.45,103.42
2023-03-22 00:00:00+00:00,93.64,99.19,93.64,98.34,102.3,115.0,99.33,106.45,103.0,106.62,99.68,103.42,98.01
2023-03-23 00:00:00+00:00,102.3,115.0,99.33,106.45,103.0,106.62,99.68,103.42,103.3,103.3,96.18,98.01,103.98
2023-03-24 00:00:00+00:00,103.0,106.62,99.68,103.42,103.3,103.3,96.18,98.01,99.53,104.96,99.38,103.98,114.0
2023-03-27 00:00:00+00:00,103.3,103.3,96.18,98.01,99.53,104.96,99.38,103.98,102.0,123.0,100.74,114.0,115.0
2023-03-28 00:00:00+00:00,99.53,104.96,99.38,103.98,102.0,123.0,100.74,114.0,113.95,120.92,110.1,115.0,106.35
2023-03-29 00:00:00+00:00,102.0,123.0,100.74,114.0,113.95,120.92,110.1,115.0,114.95,114.95,104.99,106.35,118.0
2023-03-30 00:00:00+00:00,113.95,120.92,110.1,115.0,114.95,114.95,104.99,106.35,105.99,118.21,103.93,118.0,115.51
2023-03-31 00:00:00+00:00,114.95,114.95,104.99,106.35,105.99,118.21,103.93,118.0,116.92,127.99,113.99,115.51,120.0
2023-04-03 00:00:00+00:00,105.99,118.21,103.93,118.0,116.92,127.99,113.99,115.51,114.07,120.0,111.0,120.0,127.39
2023-04-04 00:00:00+00:00,116.92,127.99,113.99,115.51,114.07,120.0,111.0,120.0,117.0,128.0,115.01,127.39,133.69
2023-04-06 00:00:00+00:00,114.07,120.0,111.0,120.0,117.0,128.0,115.01,127.39,136.0,149.56,124.81,133.69,141.4
2023-04-07 00:00:00+00:00,117.0,128.0,115.01,127.39,136.0,149.56,124.81,133.69,131.0,153.0,126.0,141.4,141.0
2023-04-10 00:00:00+00:00,136.0,149.56,124.81,133.69,131.0,153.0,126.0,141.4,141.4,147.5,135.47,141.0,125.5
2023-04-11 00:00:00+00:00,131.0,153.0,126.0,141.4,141.4,147.5,135.47,141.0,142.0,142.99,125.5,125.5,124.87
2023-04-12 00:00:00+00:00,141.4,147.5,135.47,141.0,142.0,142.99,125.5,125.5,125.17,127.98,122.13,124.87,134.0
2023-04-13 00:00:00+00:00,142.0,142.99,125.5,125.5,125.17,127.98,122.13,124.87,122.65,135.51,121.12,134.0,127.0
2023-04-14 00:00:00+00:00,125.17,127.98,122.13,124.87,122.65,135.51,121.12,134.0,132.77,135.0,126.51,127.0,130.5
2023-04-17 00:00:00+00:00,122.65,135.51,121.12,134.0,132.77,135.0,126.51,127.0,125.14,138.0,125.14,130.5,124.76
2023-04-18 00:00:00+00:00,132.77,135.0,126.51,127.0,125.14,138.0,125.14,130.5,131.0,131.0,123.32,124.76,124.8
2023-04-19 00:00:00+00:00,125.14,138.0,125.14,130.5,131.0,131.0,123.32,124.76,122.89,128.0,121.56,124.8,125.37
2023-04-20 00:00:00+00:00,131.0,131.0,123.32,124.76,122.89,128.0,121.56,124.8,122.95,131.75,122.95,125.37,129.55
2023-04-21 00:00:00+00:00,122.89,128.0,121.56,124.8,122.95,131.75,122.95,125.37,123.47,129.86,122.52,129.55,118.1
2023-04-24 00:00:00+00:00,122.95,131.75,122.95,125.37,123.47,129.86,122.52,129.55,129.0,129.25,116.49,118.1,114.72
2023-04-25 00:00:00+00:00,123.47,129.86,122.52,129.55,129.0,129.25,116.49,118.1,119.32,123.68,111.91,114.72,114.0
2023-04-26 00:00:00+00:00,129.0,129.25,116.49,118.1,119.32,123.68,111.91,114.72,115.55,116.74,111.11,114.0,111.82
2023-04-27 00:00:00+00:00,119.32,123.68,111.91,114.72,115.55,116.74,111.11,114.0,115.18,117.0,109.0,111.82,109.34
2023-04-28 00:00:00+00:00,115.55,116.74,111.11,114.0,115.18,117.0,109.0,111.82,108.76,112.0,106.32,109.34,112.15
2023-05-04 00:00:00+00:00,115.18,117.0,109.0,111.82,108.76,112.0,106.32,109.34,107.17,117.2,107.17,112.15,114.64
2023-05-05 00:00:00+00:00,108.76,112.0,106.32,109.34,107.17,117.2,107.17,112.15,112.98,115.35,106.3,114.64,132.57
2023-05-08 00:00:00+00:00,107.17,117.2,107.17,112.15,112.98,115.35,106.3,114.64,115.8,136.0,106.77,132.57,142.6
2023-05-09 00:00:00+00:00,112.98,115.35,106.3,114.64,115.8,136.0,106.77,132.57,140.18,148.0,121.98,142.6,136.0
2023-05-10 00:00:00+00:00,115.8,136.0,106.77,132.57,140.18,148.0,121.98,142.6,141.72,143.72,131.0,136.0,126.03
2023-05-11 00:00:00+00:00,140.18,148.0,121.98,142.6,141.72,143.72,131.0,136.0,136.0,137.86,122.19,126.03,132.42
2023-05-12 00:00:00+00:00,141.72,143.72,131.0,136.0,136.0,137.86,122.19,126.03,127.26,137.3,126.34,132.42,128.58
2023-05-15 00:00:00+00:00,136.0,137.86,122.19,126.03,127.26,137.3,126.34,132.42,135.7,142.11,127.3,128.58,122.01
2023-05-16 00:00:00+00:00,127.26,137.3,126.34,132.42,135.7,142.11,127.3,128.58,123.44,129.94,118.82,122.01,117.06
2023-05-17 00:00:00+00:00,135.7,142.11,127.3,128.58,123.44,129.94,118.82,122.01,121.38,125.36,116.5,117.06,125.02
2023-05-18 00:00:00+00:00,123.44,129.94,118.82,122.01,121.38,125.36,116.5,117.06,117.26,129.73,117.26,125.02,135.4
2023-05-19 00:00:00+00:00,121.38,125.36,116.5,117.06,117.26,129.73,117.26,125.02,123.7,136.95,121.51,135.4,124.49
2023-05-22 00:00:00+00:00,117.26,129.73,117.26,125.02,123.7,136.95,121.51,135.4,139.0,139.0,123.33,124.49,122.8
2023-05-23 00:00:00+00:00,123.7,136.95,121.51,135.4,139.0,139.0,123.33,124.49,123.77,125.11,120.22,122.8,123.85
2023-05-24 00:00:00+00:00,139.0,139.0,123.33,124.49,123.77,125.11,120.22,122.8,120.99,124.58,118.73,123.85,118.7
2023-05-25 00:00:00+00:00,123.77,125.11,120.22,122.8,120.99,124.58,118.73,123.85,121.02,122.88,117.58,118.7,119.44
2023-05-26 00:00:00+00:00,120.99,124.58,118.73,123.85,121.02,122.88,117.58,118.7,120.0,122.8,116.08,119.44,122.0
2023-05-29 00:00:00+00:00,121.02,122.88,117.58,118.7,120.0,122.8,116.08,119.44,119.9,128.88,119.9,122.0,123.0
2023-05-30 00:00:00+00:00,120.0,122.8,116.08,119.44,119.9,128.88,119.9,122.0,124.0,125.99,119.0,123.0,129.0
2023-05-31 00:00:00+00:00,119.9,128.88,119.9,122.0,124.0,125.99,119.0,123.0,121.94,130.73,117.89,129.0,132.7
2023-06-01 00:00:00+00:00,124.0,125.99,119.0,123.0,121.94,130.73,117.89,129.0,128.88,135.43,127.95,132.7,133.06
2023-06-02 00:00:00+00:00,121.94,130.73,117.89,129.0,128.88,135.43,127.95,132.7,133.33,138.0,127.92,133.06,137.72
2023-06-05 00:00:00+00:00,128.88,135.43,127.95,132.7,133.33,138.0,127.92,133.06,134.5,146.77,134.5,137.72,133.13
2023-06-06 00:00:00+00:00,133.33,138.0,127.92,133.06,134.5,146.77,134.5,137.72,136.35,141.0,132.0,133.13,127.36
2023-06-07 00:00:00+00:00,134.5,146.77,134.5,137.72,136.35,141.0,132.0,133.13,133.14,137.73,125.66,127.36,128.5
2023-06-08 00:00:00+00:00,136.35,141.0,132.0,133.13,133.14,137.73,125.66,127.36,127.36,132.65,123.0,128.5,126.28
2023-06-09 00:00:00+00:00,133.14,137.73,125.66,127.36,127.36,132.65,123.0,128.5,131.0,131.0,118.04,126.28,126.4
2023-06-12 00:00:00+00:00,127.36,132.65,123.0,128.5,131.0,131.0,118.04,126.28,124.91,128.33,123.11,126.4,120.1
2023-06-13 00:00:00+00:00,131.0,131.0,118.04,126.28,124.91,128.33,123.11,126.4,126.55,126.55,119.0,120.1,126.42
2023-06-14 00:00:00+00:00,124.91,128.33,123.11,126.4,126.55,126.55,119.0,120.1,119.17,129.99,117.5,126.42,138.0
2023-06-15 00:00:00+00:00,126.55,126.55,119.0,120.1,119.17,129.99,117.5,126.42,126.56,139.04,126.12,138.0,140.28
2023-06-16 00:00:00+00:00,119.17,129.99,117.5,126.42,126.56,139.04,126.12,138.0,139.0,148.74,136.49,140.28,142.77
2023-06-19 00:00:00+00:00,126.56,139.04,126.12,138.0,139.0,148.74,136.49,140.28,140.3,148.88,136.15,142.77,160.72
2023-06-20 00:00:00+00:00,139.0,148.74,136.49,140.28,140.3,148.88,136.15,142.77,141.0,165.0,139.0,160.72,153.23
2023-06-21 00:00:00+00:00,140.3,148.88,136.15,142.77,141.0,165.0,139.0,160.72,159.41,161.0,150.47,153.23,144.2
2023-06-26 00:00:00+00:00,141.0,165.0,139.0,160.72,159.41,161.0,150.47,153.23,152.1,152.62,143.55,144.2,137.12
2023-06-27 00:00:00+00:00,159.41,161.0,150.47,153.23,152.1,152.62,143.55,144.2,144.16,144.2,135.63,137.12,135.18
2023-06-28 00:00:00+00:00,152.1,152.62,143.55,144.2,144.16,144.2,135.63,137.12,133.74,139.18,132.24,135.18,130.3
2023-06-29 00:00:00+00:00,144.16,144.2,135.63,137.12,133.74,139.18,132.24,135.18,135.0,135.86,125.76,130.3,132.79
2023-06-30 00:00:00+00:00,133.74,139.18,132.24,135.18,135.0,135.86,125.76,130.3,131.66,136.19,130.3,132.79,133.24
2023-07-03 00:00:00+00:00,135.0,135.86,125.76,130.3,131.66,136.19,130.3,132.79,130.23,135.2,129.36,133.24,135.66
2023-07-04 00:00:00+00:00,131.66,136.19,130.3,132.79,130.23,135.2,129.36,133.24,136.5,139.0,127.0,135.66,141.8
2023-07-05 00:00:00+00:00,130.23,135.2,129.36,133.24,136.5,139.0,127.0,135.66,135.0,143.99,133.4,141.8,139.76
2023-07-06 00:00:00+00:00,136.5,139.0,127.0,135.66,135.0,143.99,133.4,141.8,141.8,143.4,137.2,139.76,132.4
2023-07-07 00:00:00+00:00,135.0,143.99,133.4,141.8,141.8,143.4,137.2,139.76,138.68,140.18,131.81,132.4,129.15
2023-07-10 00:00:00+00:00,141.8,143.4,137.2,139.76,138.68,140.18,131.81,132.4,131.62,132.34,125.42,129.15,125.21
2023-07-11 00:00:00+00:00,138.68,140.18,131.81,132.4,131.62,132.34,125.42,129.15,127.5,129.45,123.4,125.21,122.27
2023-07-12 00:00:00+00:00,131.62,132.34,125.42,129.15,127.5,129.45,123.4,125.21,125.39,125.4,120.0,122.27,115.39
2023-07-13 00:00:00+00:00,127.5,129.45,123.4,125.21,125.39,125.4,120.0,122.27,120.71,122.7,113.86,115.39,114.1
2023-07-14 00:00:00+00:00,125.39,125.4,120.0,122.27,120.71,122.7,113.86,115.39,116.28,116.28,111.7,114.1,124.54
2023-07-17 00:00:00+00:00,120.71,122.7,113.86,115.39,116.28,116.28,111.7,114.1,115.0,127.78,115.0,124.54,119.71
2023-07-18 00:00:00+00:00,116.28,116.28,111.7,114.1,115.0,127.78,115.0,124.54,122.0,125.68,118.07,119.71,116.6
2023-07-19 00:00:00+00:00,115.0,127.78,115.0,124.54,122.0,125.68,118.07,119.71,118.51,120.4,116.2,116.6,118.35
2023-07-20 00:00:00+00:00,122.0,125.68,118.07,119.71,118.51,120.4,116.2,116.6,117.0,120.0,116.61,118.35,111.47
2023-07-21 00:00:00+00:00,118.51,120.4,116.2,116.6,117.0,120.0,116.61,118.35,119.17,119.74,110.83,111.47,108.43
2023-07-24 00:00:00+00:00,117.0,120.0,116.61,118.35,119.17,119.74,110.83,111.47,110.31,112.84,107.66,108.43,109.88
2023-07-25 00:00:00+00:00,119.17,119.74,110.83,111.47,110.31,112.84,107.66,108.43,112.0,112.52,108.99,109.88,107.3
2023-07-26 00:00:00+00:00,110.31,112.84,107.66,108.43,112.0,112.52,108.99,109.88,110.79,111.0,104.8,107.3,102.38
2023-07-27 00:00:00+00:00,112.0,112.52,108.99,109.88,110.79,111.0,104.8,107.3,107.0,107.0,102.0,102.38,99.09
2023-07-28 00:00:00+00:00,110.79,111.0,104.8,107.3,107.0,107.0,102.0,102.38,104.0,104.0,99.0,99.09,97.21
2023-07-31 00:00:00+00:00,107.0,107.0,102.0,102.38,104.0,104.0,99.0,99.09,99.39,100.0,97.0,97.21,98.58
2023-08-01 00:00:00+00:00,104.0,104.0,99.0,99.09,99.39,100.0,97.0,97.21,97.0,102.08,95.17,98.58,101.09
2023-08-02 00:00:00+00:00,99.39,100.0,97.0,97.21,97.0,102.08,95.17,98.58,100.0,102.9,97.1,101.09,100.72
2023-08-03 00:00:00+00:00,97.0,102.08,95.17,98.58,100.0,102.9,97.1,101.09,100.96,102.6,99.64,100.72,98.7
2023-08-04 00:00:00+00:00,100.0,102.9,97.1,101.09,100.96,102.6,99.64,100.72,100.75,101.48,97.68,98.7,102.6
2023-08-07 00:00:00+00:00,100.96,102.6,99.64,100.72,100.75,101.48,97.68,98.7,98.93,104.18,98.61,102.6,102.28
2023-08-08 00:00:00+00:00,100.75,101.48,97.68,98.7,98.93,104.18,98.61,102.6,102.76,108.5,100.72,102.28,105.23
2023-08-09 00:00:00+00:00,98.93,104.18,98.61,102.6,102.76,108.5,100.72,102.28,102.59,106.58,101.51,105.23,98.58
2023-08-10 00:00:00+00:00,102.76,108.5,100.72,102.28,102.59,106.58,101.51,105.23,103.51,104.9,97.7,98.58,98.0
2023-08-11 00:00:00+00:00,102.59,106.58,101.51,105.23,103.51,104.9,97.7,98.58,97.0,100.89,97.0,98.0,94.9
2023-08-14 00:00:00+00:00,103.51,104.9,97.7,98.58,97.0,100.89,97.0,98.0,98.0,99.43,94.78,94.9,98.12
